Image Name,Steering Angle
train_images\M-2024-06-21_23-21-3203.png,0.058807373046875
train_images\M-2024-06-21_23-21-3204.png,0.058807373046875
train_images\M-2024-06-21_23-21-3205.png,0.058807373046875
train_images\M-2024-06-21_23-21-3206.png,0.058807373046875
train_images\M-2024-06-21_23-21-3207.png,0.058807373046875
train_images\M-2024-06-21_23-21-3208.png,0.058807373046875
train_images\M-2024-06-21_23-21-3209.png,0.058807373046875
train_images\M-2024-06-21_23-21-3210.png,0.058807373046875
train_images\M-2024-06-21_23-21-3211.png,0.058807373046875
train_images\M-2024-06-21_23-21-3212.png,0.058807373046875
train_images\M-2024-06-21_23-21-3213.png,0.058807373046875
train_images\M-2024-06-21_23-21-3214.png,0.058807373046875
train_images\M-2024-06-21_23-21-3215.png,0.058807373046875
train_images\M-2024-06-21_23-21-3216.png,0.058807373046875
train_images\M-2024-06-21_23-21-3217.png,0.058807373046875
train_images\M-2024-06-21_23-21-3218.png,0.058807373046875
train_images\M-2024-06-21_23-21-3219.png,0.058807373046875
train_images\M-2024-06-21_23-21-3220.png,0.058807373046875
train_images\M-2024-06-21_23-21-3221.png,0.058807373046875
train_images\M-2024-06-21_23-21-3222.png,0.058807373046875
train_images\M-2024-06-21_23-21-3223.png,0.058807373046875
train_images\M-2024-06-21_23-21-3224.png,0.058807373046875
train_images\M-2024-06-21_23-21-3225.png,0.058807373046875
train_images\M-2024-06-21_23-21-3226.png,0.058807373046875
train_images\M-2024-06-21_23-21-3227.png,0.058807373046875
train_images\M-2024-06-21_23-21-3228.png,0.058807373046875
train_images\M-2024-06-21_23-21-3229.png,0.058807373046875
train_images\M-2024-06-21_23-21-3230.png,0.058807373046875
train_images\M-2024-06-21_23-21-3231.png,0.058807373046875
train_images\M-2024-06-21_23-21-3232.png,0.058807373046875
train_images\M-2024-06-21_23-21-3233.png,0.058807373046875
train_images\M-2024-06-21_23-21-3234.png,0.058807373046875
train_images\M-2024-06-21_23-21-3235.png,0.058807373046875
train_images\M-2024-06-21_23-21-3236.png,0.058807373046875
train_images\M-2024-06-21_23-21-3237.png,0.058807373046875
train_images\M-2024-06-21_23-21-3238.png,0.058807373046875
train_images\M-2024-06-21_23-21-3239.png,0.058807373046875
train_images\M-2024-06-21_23-21-3240.png,0.058807373046875
train_images\M-2024-06-21_23-21-3241.png,0.058807373046875
train_images\M-2024-06-21_23-21-3242.png,0.058807373046875
train_images\M-2024-06-21_23-21-3243.png,0.058807373046875
train_images\M-2024-06-21_23-21-3244.png,0.058807373046875
train_images\M-2024-06-21_23-21-3245.png,0.058807373046875
train_images\M-2024-06-21_23-21-3246.png,0.058807373046875
train_images\M-2024-06-21_23-21-3247.png,0.058807373046875
train_images\M-2024-06-21_23-21-3248.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3249.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3250.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3251.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3252.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3253.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3254.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3255.png,-0.29412841796875
train_images\M-2024-06-21_23-21-3256.png,-0.29412841796875
train_images\M-2024-06-21_23-21-3257.png,-0.13726806640625
train_images\M-2024-06-21_23-21-3258.png,0.0
train_images\M-2024-06-21_23-21-3259.png,0.0
train_images\M-2024-06-21_23-21-3260.png,0.0
train_images\M-2024-06-21_23-21-3261.png,0.0
train_images\M-2024-06-21_23-21-3262.png,0.0
train_images\M-2024-06-21_23-21-3263.png,0.0
train_images\M-2024-06-21_23-21-3264.png,0.0
train_images\M-2024-06-21_23-21-3265.png,0.0
train_images\M-2024-06-21_23-21-3266.png,0.0
train_images\M-2024-06-21_23-21-3267.png,0.0
train_images\M-2024-06-21_23-21-3268.png,0.0
train_images\M-2024-06-21_23-21-3269.png,0.0
train_images\M-2024-06-21_23-21-3270.png,0.0
train_images\M-2024-06-21_23-21-3271.png,0.0
train_images\M-2024-06-21_23-21-3272.png,0.0
train_images\M-2024-06-21_23-21-3273.png,0.0
train_images\M-2024-06-21_23-21-3274.png,0.0
train_images\M-2024-06-21_23-21-3275.png,0.0
train_images\M-2024-06-21_23-21-3276.png,0.0
train_images\M-2024-06-21_23-21-3277.png,0.0
train_images\M-2024-06-21_23-21-3278.png,0.0
train_images\M-2024-06-21_23-21-3279.png,0.0
train_images\M-2024-06-21_23-21-3280.png,0.0
train_images\M-2024-06-21_23-21-3281.png,0.0
train_images\M-2024-06-21_23-21-3282.png,0.0
train_images\M-2024-06-21_23-21-3283.png,0.0
train_images\M-2024-06-21_23-21-3284.png,0.0
train_images\M-2024-06-21_23-21-3285.png,0.0
train_images\M-2024-06-21_23-21-3286.png,0.0
train_images\M-2024-06-21_23-21-3287.png,0.0
train_images\M-2024-06-21_23-21-3288.png,0.0
train_images\M-2024-06-21_23-21-3289.png,0.0
train_images\M-2024-06-21_23-21-3290.png,0.0
train_images\M-2024-06-21_23-21-3291.png,0.0
train_images\M-2024-06-21_23-21-3292.png,0.0
train_images\M-2024-06-21_23-21-3293.png,0.0
train_images\M-2024-06-21_23-21-3294.png,0.0
train_images\M-2024-06-21_23-21-3295.png,0.0
train_images\M-2024-06-21_23-21-3296.png,0.0
train_images\M-2024-06-21_23-21-3297.png,0.0
train_images\M-2024-06-21_23-21-3298.png,0.0
train_images\M-2024-06-21_23-21-3299.png,0.0
train_images\M-2024-06-21_23-21-3300.png,0.0
train_images\M-2024-06-21_23-21-3301.png,0.0
train_images\M-2024-06-21_23-21-3302.png,0.0
train_images\M-2024-06-21_23-21-3303.png,0.0
train_images\M-2024-06-21_23-21-3304.png,0.0
train_images\M-2024-06-21_23-21-3305.png,0.0
train_images\M-2024-06-21_23-21-3306.png,0.0
train_images\M-2024-06-21_23-21-3307.png,0.0
train_images\M-2024-06-21_23-21-3308.png,0.0
train_images\M-2024-06-21_23-21-3309.png,0.0
train_images\M-2024-06-21_23-21-3310.png,0.0
train_images\M-2024-06-21_23-21-3311.png,0.0
train_images\M-2024-06-21_23-21-3312.png,0.0
train_images\M-2024-06-21_23-21-3313.png,0.0
train_images\M-2024-06-21_23-21-3314.png,0.0
train_images\M-2024-06-21_23-21-3315.png,0.0
train_images\M-2024-06-21_23-21-3316.png,0.0
train_images\M-2024-06-21_23-21-3317.png,0.0
train_images\M-2024-06-21_23-21-3318.png,0.0
train_images\M-2024-06-21_23-21-3319.png,0.0
train_images\M-2024-06-21_23-21-3320.png,0.0
train_images\M-2024-06-21_23-21-3321.png,0.0
train_images\M-2024-06-21_23-21-3322.png,0.0
train_images\M-2024-06-21_23-21-3323.png,0.0
train_images\M-2024-06-21_23-21-3324.png,0.0
train_images\M-2024-06-21_23-21-3325.png,0.0
train_images\M-2024-06-21_23-21-3326.png,-0.058837890625
train_images\M-2024-06-21_23-21-3327.png,-0.07452392578125
train_images\M-2024-06-21_23-21-3328.png,-0.082366943359375
train_images\M-2024-06-21_23-21-3329.png,-0.098052978515625
train_images\M-2024-06-21_23-21-3330.png,-0.129425048828125
train_images\M-2024-06-21_23-21-3331.png,-0.176483154296875
train_images\M-2024-06-21_23-21-3332.png,-0.184326171875
train_images\M-2024-06-21_23-21-3333.png,-0.184326171875
train_images\M-2024-06-21_23-21-3334.png,-0.184326171875
train_images\M-2024-06-21_23-21-3335.png,-0.184326171875
train_images\M-2024-06-21_23-21-3336.png,-0.184326171875
train_images\M-2024-06-21_23-21-3337.png,-0.184326171875
train_images\M-2024-06-21_23-21-3338.png,-0.184326171875
train_images\M-2024-06-21_23-21-3339.png,-0.184326171875
train_images\M-2024-06-21_23-21-3340.png,-0.184326171875
train_images\M-2024-06-21_23-21-3341.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3342.png,-0.2470703125
train_images\M-2024-06-21_23-21-3343.png,-0.2470703125
train_images\M-2024-06-21_23-21-3344.png,-0.2470703125
train_images\M-2024-06-21_23-21-3345.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3346.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3347.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3348.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3349.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3350.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3351.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3352.png,-0.2470703125
train_images\M-2024-06-21_23-21-3353.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3354.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3355.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3356.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3357.png,-0.254913330078125
train_images\M-2024-06-21_23-21-3358.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3359.png,-0.309814453125
train_images\M-2024-06-21_23-21-3360.png,-0.309814453125
train_images\M-2024-06-21_23-21-3361.png,-0.3411865234375
train_images\M-2024-06-21_23-21-3362.png,-0.35687255859375
train_images\M-2024-06-21_23-21-3363.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3364.png,-0.37255859375
train_images\M-2024-06-21_23-21-3365.png,-0.380401611328125
train_images\M-2024-06-21_23-21-3366.png,-0.396087646484375
train_images\M-2024-06-21_23-21-3367.png,-0.396087646484375
train_images\M-2024-06-21_23-21-3368.png,-0.396087646484375
train_images\M-2024-06-21_23-21-3369.png,-0.396087646484375
train_images\M-2024-06-21_23-21-3370.png,-0.396087646484375
train_images\M-2024-06-21_23-21-3371.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3372.png,-0.41961669921875
train_images\M-2024-06-21_23-21-3373.png,-0.427459716796875
train_images\M-2024-06-21_23-21-3374.png,-0.458831787109375
train_images\M-2024-06-21_23-21-3375.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3376.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3377.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3378.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3379.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3380.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3381.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3382.png,-0.474517822265625
train_images\M-2024-06-21_23-21-3383.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3384.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3385.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3386.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3387.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3388.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3389.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3390.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3391.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3392.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3393.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3394.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3395.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3396.png,-0.48236083984375
train_images\M-2024-06-21_23-21-3397.png,-0.4666748046875
train_images\M-2024-06-21_23-21-3398.png,-0.41961669921875
train_images\M-2024-06-21_23-21-3399.png,-0.38824462890625
train_images\M-2024-06-21_23-21-3400.png,-0.38824462890625
train_images\M-2024-06-21_23-21-3401.png,-0.38824462890625
train_images\M-2024-06-21_23-21-3402.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3403.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3404.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3405.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3406.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3407.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3408.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3409.png,-0.301971435546875
train_images\M-2024-06-21_23-21-3410.png,-0.184326171875
train_images\M-2024-06-21_23-21-3411.png,-0.12158203125
train_images\M-2024-06-21_23-21-3412.png,-0.12158203125
train_images\M-2024-06-21_23-21-3413.png,-0.12158203125
train_images\M-2024-06-21_23-21-3414.png,-0.098052978515625
train_images\M-2024-06-21_23-21-3415.png,0.0
train_images\M-2024-06-21_23-21-3416.png,-0.098052978515625
train_images\M-2024-06-21_23-21-3417.png,-0.098052978515625
train_images\M-2024-06-21_23-21-3418.png,-0.066680908203125
train_images\M-2024-06-21_23-21-3419.png,-0.058837890625
train_images\M-2024-06-21_23-21-3420.png,-0.058837890625
train_images\M-2024-06-21_23-21-3421.png,-0.058837890625
train_images\M-2024-06-21_23-21-3422.png,-0.058837890625
train_images\M-2024-06-21_23-21-3423.png,-0.058837890625
train_images\M-2024-06-21_23-21-3424.png,-0.07452392578125
train_images\M-2024-06-21_23-21-3425.png,-0.07452392578125
train_images\M-2024-06-21_23-21-3426.png,-0.07452392578125
train_images\M-2024-06-21_23-21-3427.png,-0.066680908203125
train_images\M-2024-06-21_23-21-3428.png,-0.066680908203125
train_images\M-2024-06-21_23-21-3429.png,-0.058837890625
train_images\M-2024-06-21_23-21-3430.png,-0.066680908203125
train_images\M-2024-06-21_23-21-3431.png,-0.066680908203125
train_images\M-2024-06-21_23-21-3432.png,-0.07452392578125
train_images\M-2024-06-21_23-21-3433.png,-0.113739013671875
train_images\M-2024-06-21_23-21-3434.png,-0.13726806640625
train_images\M-2024-06-21_23-21-3435.png,-0.1529541015625
train_images\M-2024-06-21_23-21-3436.png,-0.16864013671875
train_images\M-2024-06-21_23-21-3437.png,-0.184326171875
train_images\M-2024-06-21_23-21-3438.png,-0.184326171875
train_images\M-2024-06-21_23-21-3439.png,-0.184326171875
train_images\M-2024-06-21_23-21-3440.png,-0.184326171875
train_images\M-2024-06-21_23-21-3441.png,-0.184326171875
train_images\M-2024-06-21_23-21-3442.png,-0.184326171875
train_images\M-2024-06-21_23-21-3443.png,-0.184326171875
train_images\M-2024-06-21_23-21-3444.png,-0.184326171875
train_images\M-2024-06-21_23-21-3445.png,-0.184326171875
train_images\M-2024-06-21_23-21-3446.png,-0.184326171875
train_images\M-2024-06-21_23-21-3447.png,-0.184326171875
train_images\M-2024-06-21_23-21-3448.png,-0.184326171875
train_images\M-2024-06-21_23-21-3449.png,-0.184326171875
train_images\M-2024-06-21_23-21-3450.png,-0.184326171875
train_images\M-2024-06-21_23-21-3451.png,-0.184326171875
train_images\M-2024-06-21_23-21-3452.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3453.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3454.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3455.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3456.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3457.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3458.png,-0.23138427734375
train_images\M-2024-06-21_23-21-3459.png,-0.23138427734375
train_images\M-2024-06-21_23-21-3460.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3461.png,-0.23138427734375
train_images\M-2024-06-21_23-21-3462.png,-0.239227294921875
train_images\M-2024-06-21_23-21-3463.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3464.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3465.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3466.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3467.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3468.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3469.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3470.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3471.png,-0.26275634765625
train_images\M-2024-06-21_23-21-3472.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3473.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3474.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3475.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3476.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3477.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3478.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3479.png,-0.309814453125
train_images\M-2024-06-21_23-21-3480.png,-0.35687255859375
train_images\M-2024-06-21_23-21-3481.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3482.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3483.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3484.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3485.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3486.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3487.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3488.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3489.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3490.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3491.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3492.png,-0.364715576171875
train_images\M-2024-06-21_23-21-3493.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3494.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3495.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3496.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3497.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3498.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3499.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3500.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3501.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3502.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3503.png,-0.192169189453125
train_images\M-2024-06-21_23-21-3504.png,0.0
train_images\M-2024-06-21_23-21-3505.png,0.0
train_images\M-2024-06-21_23-21-3506.png,0.0
train_images\M-2024-06-21_23-21-3507.png,0.0
train_images\M-2024-06-21_23-21-3508.png,0.0
train_images\M-2024-06-21_23-21-3509.png,0.08233642578125
train_images\M-2024-06-21_23-21-3510.png,0.058807373046875
train_images\M-2024-06-21_23-21-3511.png,0.05096435546875
train_images\M-2024-06-21_23-21-3512.png,0.05096435546875
train_images\M-2024-06-21_23-21-3513.png,0.05096435546875
train_images\M-2024-06-21_23-21-3514.png,0.08233642578125
train_images\M-2024-06-21_23-21-3515.png,0.074493408203125
train_images\M-2024-06-21_23-21-3516.png,0.066650390625
train_images\M-2024-06-21_23-21-3517.png,0.066650390625
train_images\M-2024-06-21_23-21-3518.png,0.066650390625
train_images\M-2024-06-21_23-21-3519.png,0.090179443359375
train_images\M-2024-06-21_23-21-3520.png,0.074493408203125
train_images\M-2024-06-21_23-21-3521.png,0.074493408203125
train_images\M-2024-06-21_23-21-3522.png,0.066650390625
train_images\M-2024-06-21_23-21-3523.png,0.066650390625
train_images\M-2024-06-21_23-21-3524.png,0.066650390625
train_images\M-2024-06-21_23-21-3525.png,0.066650390625
train_images\M-2024-06-21_23-21-3526.png,0.066650390625
train_images\M-2024-06-21_23-21-3527.png,0.066650390625
train_images\M-2024-06-21_23-21-3528.png,0.066650390625
train_images\M-2024-06-21_23-21-3529.png,0.08233642578125
train_images\M-2024-06-21_23-21-3530.png,0.074493408203125
train_images\M-2024-06-21_23-21-3531.png,0.08233642578125
train_images\M-2024-06-21_23-21-3532.png,0.090179443359375
train_images\M-2024-06-21_23-21-3533.png,0.08233642578125
train_images\M-2024-06-21_23-21-3534.png,0.08233642578125
train_images\M-2024-06-21_23-21-3535.png,0.090179443359375
train_images\M-2024-06-21_23-21-3536.png,0.0980224609375
train_images\M-2024-06-21_23-21-3537.png,0.0980224609375
train_images\M-2024-06-21_23-21-3538.png,0.074493408203125
train_images\M-2024-06-21_23-21-3539.png,0.058807373046875
train_images\M-2024-06-21_23-21-3540.png,0.066650390625
train_images\M-2024-06-21_23-21-3541.png,0.058807373046875
train_images\M-2024-06-21_23-21-3542.png,0.058807373046875
train_images\M-2024-06-21_23-21-3543.png,0.058807373046875
train_images\M-2024-06-21_23-21-3544.png,0.058807373046875
train_images\M-2024-06-21_23-21-3545.png,0.058807373046875
train_images\M-2024-06-21_23-21-3546.png,0.058807373046875
train_images\M-2024-06-21_23-21-3547.png,0.058807373046875
train_images\M-2024-06-21_23-21-3548.png,0.058807373046875
train_images\M-2024-06-21_23-21-3549.png,0.058807373046875
train_images\M-2024-06-21_23-21-3550.png,0.058807373046875
train_images\M-2024-06-21_23-21-3551.png,0.058807373046875
train_images\M-2024-06-21_23-21-3552.png,0.058807373046875
train_images\M-2024-06-21_23-21-3553.png,0.058807373046875
train_images\M-2024-06-21_23-21-3554.png,0.058807373046875
train_images\M-2024-06-21_23-21-3555.png,0.058807373046875
train_images\M-2024-06-21_23-21-3556.png,0.058807373046875
train_images\M-2024-06-21_23-21-3557.png,0.05096435546875
train_images\M-2024-06-21_23-21-3558.png,0.058807373046875
train_images\M-2024-06-21_23-21-3559.png,0.058807373046875
train_images\M-2024-06-21_23-21-3560.png,0.058807373046875
train_images\M-2024-06-21_23-21-3561.png,0.05096435546875
train_images\M-2024-06-21_23-21-3562.png,0.05096435546875
train_images\M-2024-06-21_23-21-3563.png,0.05096435546875
train_images\M-2024-06-21_23-21-3564.png,0.05096435546875
train_images\M-2024-06-21_23-21-3565.png,0.05096435546875
train_images\M-2024-06-21_23-21-3566.png,0.05096435546875
train_images\M-2024-06-21_23-21-3567.png,0.05096435546875
train_images\M-2024-06-21_23-21-3568.png,0.05096435546875
train_images\M-2024-06-21_23-21-3569.png,0.058807373046875
train_images\M-2024-06-21_23-21-3570.png,0.058807373046875
train_images\M-2024-06-21_23-21-3571.png,0.058807373046875
train_images\M-2024-06-21_23-21-3572.png,0.058807373046875
train_images\M-2024-06-21_23-21-3573.png,0.058807373046875
train_images\M-2024-06-21_23-21-3574.png,0.058807373046875
train_images\M-2024-06-21_23-21-3575.png,0.058807373046875
train_images\M-2024-06-21_23-21-3576.png,0.058807373046875
train_images\M-2024-06-21_23-21-3577.png,0.058807373046875
train_images\M-2024-06-21_23-21-3578.png,0.058807373046875
train_images\M-2024-06-21_23-21-3579.png,0.058807373046875
train_images\M-2024-06-21_23-21-3580.png,0.058807373046875
train_images\M-2024-06-21_23-21-3581.png,0.058807373046875
train_images\M-2024-06-21_23-21-3582.png,0.058807373046875
train_images\M-2024-06-21_23-21-3583.png,0.058807373046875
train_images\M-2024-06-21_23-21-3584.png,0.058807373046875
train_images\M-2024-06-21_23-21-3585.png,0.058807373046875
train_images\M-2024-06-21_23-21-3586.png,0.058807373046875
train_images\M-2024-06-21_23-21-3587.png,0.05096435546875
train_images\M-2024-06-21_23-21-3588.png,0.0
train_images\M-2024-06-21_23-21-3589.png,-0.082366943359375
train_images\M-2024-06-21_23-21-3590.png,-0.12158203125
train_images\M-2024-06-21_23-21-3591.png,-0.145111083984375
train_images\M-2024-06-21_23-21-3592.png,-0.160797119140625
train_images\M-2024-06-21_23-21-3593.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3594.png,-0.23138427734375
train_images\M-2024-06-21_23-21-3595.png,-0.23138427734375
train_images\M-2024-06-21_23-21-3596.png,-0.223541259765625
train_images\M-2024-06-21_23-21-3597.png,-0.270599365234375
train_images\M-2024-06-21_23-21-3598.png,-0.270599365234375
train_images\M-2024-06-21_23-21-3599.png,-0.270599365234375
train_images\M-2024-06-21_23-21-3600.png,-0.270599365234375
train_images\M-2024-06-21_23-21-3601.png,-0.2784423828125
train_images\M-2024-06-21_23-21-3602.png,-0.286285400390625
train_images\M-2024-06-21_23-21-3603.png,-0.317657470703125
train_images\M-2024-06-21_23-21-3604.png,-0.35687255859375
train_images\M-2024-06-21_23-21-3605.png,-0.411773681640625
train_images\M-2024-06-21_23-21-3606.png,-0.41961669921875
train_images\M-2024-06-21_23-21-3607.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3608.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3609.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3610.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3611.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3612.png,-0.4039306640625
train_images\M-2024-06-21_23-21-3613.png,-0.380401611328125
train_images\M-2024-06-21_23-21-3614.png,-0.2470703125
train_images\M-2024-06-21_23-21-3615.png,-0.098052978515625
train_images\M-2024-06-21_23-21-3616.png,-0.058837890625
train_images\M-2024-06-21_23-21-3617.png,-0.050994873046875
train_images\M-2024-06-21_23-21-3618.png,-0.050994873046875
train_images\M-2024-06-21_23-21-3619.png,-0.050994873046875
train_images\M-2024-06-21_23-21-3620.png,-0.050994873046875
train_images\M-2024-06-21_23-21-3621.png,-0.050994873046875
train_images\M-2024-06-21_23-21-3622.png,0.0
train_images\M-2024-06-21_23-21-3623.png,0.0
train_images\M-2024-06-21_23-21-3624.png,0.0
train_images\M-2024-06-21_23-21-3625.png,0.0
train_images\M-2024-06-21_23-21-3626.png,0.0
train_images\M-2024-06-21_23-21-3627.png,0.0
train_images\M-2024-06-21_23-21-3628.png,0.0
train_images\M-2024-06-21_23-21-3629.png,0.0
train_images\M-2024-06-21_23-21-3630.png,0.0
train_images\M-2024-06-21_23-21-3631.png,0.074493408203125
train_images\M-2024-06-21_23-21-3632.png,0.105865478515625
train_images\M-2024-06-21_23-21-3633.png,0.30194091796875
train_images\M-2024-06-21_23-21-3634.png,0.4744873046875
train_images\M-2024-06-21_23-21-3635.png,0.443115234375
train_images\M-2024-06-21_23-21-3636.png,0.184295654296875
train_images\M-2024-06-21_23-21-3637.png,0.152923583984375
train_images\M-2024-06-21_23-21-3638.png,0.105865478515625
train_images\M-2024-06-21_23-21-3639.png,0.066650390625
train_images\M-2024-06-21_23-21-3640.png,0.0
train_images\M-2024-06-21_23-21-3641.png,0.0
train_images\M-2024-06-21_23-21-3642.png,-0.058837890625
train_images\M-2024-06-21_23-21-3643.png,-0.13726806640625
train_images\M-2024-06-21_23-21-3644.png,-0.29412841796875
train_images\M-2024-06-21_23-21-3645.png,0.0
train_images\M-2024-06-21_23-21-3646.png,0.0
train_images\M-2024-06-21_23-21-3647.png,0.05096435546875
train_images\M-2024-06-21_23-21-3648.png,0.0
train_images\M-2024-06-21_23-21-3649.png,0.066650390625
train_images\M-2024-06-21_23-21-3650.png,0.215667724609375
train_images\M-2024-06-21_23-21-3651.png,0.12939453125
train_images\M-2024-06-21_23-21-3652.png,0.105865478515625
train_images\M-2024-06-21_23-21-3653.png,0.090179443359375
train_images\M-2024-06-21_23-21-3654.png,0.121551513671875
train_images\M-2024-06-21_23-21-3655.png,0.2548828125
train_images\M-2024-06-21_23-21-3656.png,0.2548828125
train_images\M-2024-06-21_23-21-3657.png,0.2548828125
train_images\M-2024-06-21_23-21-3658.png,0.2548828125
train_images\M-2024-06-21_23-21-3659.png,0.2548828125
train_images\M-2024-06-21_23-21-3660.png,0.12939453125
train_images\M-2024-06-21_23-21-3661.png,0.0
train_images\M-2024-06-21_23-21-3662.png,0.0
train_images\M-2024-06-21_23-21-3663.png,0.0
train_images\M-2024-06-21_23-21-3664.png,0.0
train_images\M-2024-06-21_23-21-3665.png,0.0
train_images\M-2024-06-21_23-21-3666.png,-0.07452392578125
train_images\M-2024-06-21_23-21-3667.png,-0.1529541015625
train_images\M-2024-06-21_23-21-3668.png,-0.239227294921875
train_images\M-2024-06-21_23-21-3669.png,-0.286285400390625
train_images\M-2024-06-21_23-21-3670.png,-0.380401611328125
train_images\M-2024-06-21_23-21-3671.png,-0.41961669921875
train_images\M-2024-06-21_23-21-3672.png,-0.41961669921875
train_images\M-2024-06-21_23-21-3673.png,-0.396087646484375
train_images\M-2024-06-21_23-21-3674.png,-0.38824462890625
train_images\M-2024-06-21_23-21-3675.png,-0.38824462890625
